#####################################################################
# Alchemist log file - simulation started at: 2023-05-10T17:17+0000 #
#####################################################################
#
# device_count = 316.2277660168379, battery_discharge_time = 6, low_battery_threshold = 0.0, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 316.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 316.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 316.00 0.0000 56.852 779.29 0.0000 779.25 0.0000 0.0000 0.0000
240.00 316.00 0.0000 56.298 779.30 0.0000 779.28 0.0000 0.0000 0.0000
360.00 316.00 0.0000 55.745 779.28 0.0000 779.26 0.0000 0.0000 0.0000
480.00 316.00 0.0000 55.191 779.26 0.0000 779.27 0.0000 0.0000 0.0000
600.00 316.00 0.0000 54.638 779.29 0.0000 779.29 0.0000 0.0000 0.0000
720.00 316.00 0.0000 54.084 779.28 0.0000 779.28 0.0000 0.0000 0.0000
840.00 316.00 0.0000 53.531 779.23 0.0000 779.23 0.0000 0.0000 0.0000
960.00 316.00 0.0000 52.977 779.25 0.0000 779.25 0.0000 0.0000 0.0000
1080.0 316.00 0.0000 52.424 779.29 0.0000 779.26 0.0000 0.0000 0.0000
1200.0 316.00 0.0000 51.870 779.26 0.0000 779.24 0.0000 0.0000 0.0000
1320.0 316.00 0.0000 51.317 779.27 0.0000 779.28 0.0000 0.0000 0.0000
1440.0 316.00 0.0000 50.763 779.25 0.0000 779.26 0.0000 0.0000 0.0000
1560.0 316.00 0.0000 50.209 779.27 0.0000 779.28 0.0000 0.0000 0.0000
1680.0 316.00 0.0000 49.656 779.26 0.0000 779.28 0.0000 0.0000 0.0000
1800.0 316.00 0.0000 49.102 779.22 0.0000 779.25 0.0000 0.0000 0.0000
1920.0 316.00 0.0000 48.549 779.24 0.0000 779.24 0.0000 0.0000 0.0000
2040.0 316.00 0.0000 47.995 779.27 0.0000 779.28 0.0000 0.0000 0.0000
2160.0 315.00 0.0000 47.448 776.75 0.0000 776.79 1.0000 0.0000 0.0000
2280.0 313.00 0.0000 46.926 771.87 0.0000 771.85 3.0000 0.0000 0.0000
2400.0 312.00 0.0000 46.419 769.38 0.0000 769.39 4.0000 0.0000 0.0000
2520.0 312.00 0.0000 45.915 769.40 0.0000 769.41 4.0000 0.0000 0.0000
2640.0 309.00 0.0000 45.433 762.04 0.0000 762.05 7.0000 0.0000 0.0000
