#####################################################################
# Alchemist log file - simulation started at: 2023-05-10T17:01+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 3, low_battery_threshold = 0.0, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.01 10.000 0.0000 58.740 49.406 0.0000 49.408 0.0000 0.0000 0.0000
240.01 10.000 0.0000 57.631 49.411 0.0000 49.407 0.0000 0.0000 0.0000
360.01 10.000 0.0000 56.522 49.413 0.0000 49.412 0.0000 0.0000 0.0000
480.01 10.000 0.0000 55.412 49.413 0.0000 49.405 0.0000 0.0000 0.0000
600.01 10.000 0.0000 54.303 49.410 0.0000 49.410 0.0000 0.0000 0.0000
720.01 10.000 0.0000 53.194 49.420 0.0000 49.416 0.0000 0.0000 0.0000
840.01 10.000 0.0000 52.085 49.406 0.0000 49.409 0.0000 0.0000 0.0000
960.01 10.000 0.0000 50.976 49.409 0.0000 49.402 0.0000 0.0000 0.0000
1080.0 10.000 0.0000 49.867 49.403 0.0000 49.406 0.0000 0.0000 0.0000
1200.0 10.000 0.0000 48.758 49.410 0.0000 49.407 0.0000 0.0000 0.0000
1320.0 10.000 0.0000 47.649 49.408 0.0000 49.406 0.0000 0.0000 0.0000
1440.0 10.000 0.0000 46.540 49.406 0.0000 49.406 0.0000 0.0000 0.0000
1560.0 10.000 0.0000 45.431 49.416 0.0000 49.419 0.0000 0.0000 0.0000
1680.0 10.000 0.0000 44.322 49.410 0.0000 49.408 0.0000 0.0000 0.0000
1800.0 10.000 0.0000 43.212 49.408 0.0000 49.407 0.0000 0.0000 0.0000
1920.0 10.000 0.0000 42.103 49.414 0.0000 49.413 0.0000 0.0000 0.0000
2040.0 10.000 0.0000 40.994 49.405 0.0000 49.406 0.0000 0.0000 0.0000
2160.0 10.000 0.0000 39.885 49.405 0.0000 49.408 0.0000 0.0000 0.0000
2280.0 10.000 0.0000 38.776 49.412 0.0000 49.413 0.0000 0.0000 0.0000
2400.0 9.0000 0.0000 37.749 44.464 0.0000 44.463 1.0000 0.0000 0.0000
2520.0 9.0000 0.0000 37.084 44.475 0.0000 44.478 1.0000 0.0000 0.0000
2640.0 9.0000 0.0000 36.419 44.472 0.0000 44.473 1.0000 0.0000 0.0000
2760.0 9.0000 0.0000 35.755 44.472 0.0000 44.472 1.0000 0.0000 0.0000
2880.0 9.0000 0.0000 35.090 44.474 0.0000 44.472 1.0000 0.0000 0.0000
3000.0 8.0000 0.0000 34.648 39.526 0.0000 39.530 2.0000 0.0000 0.0000
3120.0 7.0000 0.0000 34.792 34.586 0.0000 34.587 3.0000 0.0000 0.0000
3240.0 7.0000 0.0000 35.015 34.590 0.0000 34.591 3.0000 0.0000 0.0000
3360.0 6.0000 0.0000 35.506 29.647 0.0000 29.649 4.0000 0.0000 0.0000
3480.0 6.0000 0.0000 36.174 29.641 0.0000 29.642 4.0000 0.0000 0.0000
3600.0 6.0000 0.0000 36.842 29.642 0.0000 29.642 4.0000 0.0000 0.0000
3720.0 6.0000 0.0000 37.510 29.647 0.0000 29.647 4.0000 0.0000 0.0000
3840.0 6.0000 0.0000 38.178 29.650 0.0000 29.648 4.0000 0.0000 0.0000
3960.0 5.0000 0.0000 39.128 24.704 0.0000 24.701 5.0000 0.0000 0.0000
4080.0 5.0000 0.0000 40.240 24.700 0.0000 24.704 5.0000 0.0000 0.0000
4200.0 5.0000 0.0000 41.352 24.708 0.0000 24.706 5.0000 0.0000 0.0000
4320.0 5.0000 0.0000 42.464 24.700 0.0000 24.703 5.0000 0.0000 0.0000
4440.0 5.0000 0.0000 43.576 24.703 0.0000 24.706 5.0000 0.0000 0.0000
4560.0 5.0000 0.0000 44.689 24.704 0.0000 24.706 5.0000 0.0000 0.0000
4680.0 5.0000 0.0000 45.801 24.709 0.0000 24.710 5.0000 0.0000 0.0000
4800.0 5.0000 0.0000 46.913 24.708 0.0000 24.704 5.0000 0.0000 0.0000
4920.0 5.0000 0.0000 48.025 24.705 0.0000 24.706 5.0000 0.0000 0.0000
5040.0 5.0000 0.0000 49.137 24.707 0.0000 24.703 5.0000 0.0000 0.0000
5160.0 5.0000 0.0000 50.249 24.705 0.0000 24.710 5.0000 0.0000 0.0000
5280.0 5.0000 0.0000 51.361 24.704 0.0000 24.705 5.0000 0.0000 0.0000
5400.0 5.0000 0.0000 52.473 24.707 0.0000 24.709 5.0000 0.0000 0.0000
5520.0 5.0000 0.0000 53.586 24.698 0.0000 24.704 5.0000 0.0000 0.0000
5640.0 5.0000 0.0000 54.499 24.724 0.0000 24.727 4.0000 0.0000 0.0000
5760.0 5.0000 0.0000 55.277 24.720 0.0000 24.719 4.0000 0.0000 0.0000
5880.0 5.0000 0.0000 56.055 24.720 0.0000 24.722 4.0000 0.0000 0.0000
6000.0 5.0000 0.0000 56.834 24.719 0.0000 24.719 4.0000 0.0000 0.0000
6120.0 5.0000 0.0000 57.600 24.738 0.0000 24.741 3.0000 0.0000 0.0000
6240.0 5.0000 0.0000 58.044 24.741 0.0000 24.741 3.0000 0.0000 0.0000
6360.0 5.0000 0.0000 58.489 24.742 0.0000 24.739 3.0000 0.0000 0.0000
6480.0 5.0000 0.0000 58.553 24.778 0.0000 24.779 1.0000 0.0000 0.0000
6600.0 5.0000 0.0000 58.330 24.778 0.0000 24.776 1.0000 0.0000 0.0000
6720.0 5.0000 0.0000 58.108 24.775 0.0000 24.773 1.0000 0.0000 0.0000
6840.0 5.0000 0.0000 57.885 24.773 0.0000 24.777 1.0000 0.0000 0.0000
6960.0 5.0000 0.0000 57.662 24.780 0.0000 24.776 1.0000 0.0000 0.0000
7080.0 5.0000 0.0000 57.391 24.796 0.0000 24.797 0.0000 0.0000 0.0000
7200.0 5.0000 0.0000 56.834 24.790 0.0000 24.794 0.0000 0.0000 0.0000
