#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T04:04+0000 #
#####################################################################
#
# device_count = 1000.0, battery_discharge_time = 24, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 784.0 216.0 54.778 904.19 501.19 1404.4 0.0 1000.0 166.58 0.16658 0.60000 3.0000
240.00 782.0 218.0 54.575 903.66 505.83 1410.9 0.0 1000.0 334.58 0.33458 0.60000 3.0000
360.00 782.0 218.0 54.372 905.31 505.83 1409.9 0.0 1000.0 502.58 0.50258 0.60000 3.0000
480.00 777.0 223.0 54.170 899.25 517.43 1418.6 0.0 1000.0 670.58 0.67058 0.60000 3.0000
600.00 775.0 225.0 53.967 900.71 522.07 1424.3 0.0 1000.0 838.58 0.83858 0.60000 3.0000
720.00 772.0 228.0 53.765 901.59 529.03 1428.2 0.0 1000.0 1006.6 1.0066 0.60000 3.0000
840.00 771.0 229.0 53.563 903.18 531.35 1434.4 0.0 1000.0 1174.6 1.1746 0.60000 3.0000
960.00 767.0 233.0 53.362 896.94 540.63 1438.1 0.0 1000.0 1342.6 1.3426 0.60000 3.0000
1080.0 762.0 238.0 53.160 894.13 552.23 1446.2 0.0 1000.0 1510.6 1.5106 0.60000 3.0000
1200.0 758.0 242.0 52.960 892.02 561.52 1453.4 0.0 1000.0 1678.6 1.6786 0.60000 3.0000
1320.0 758.0 242.0 52.759 891.77 561.52 1454.0 0.0 1000.0 1846.6 1.8466 0.60000 3.0000
1440.0 756.0 244.0 52.559 892.91 566.16 1458.0 0.0 1000.0 2014.6 2.0146 0.60000 3.0000
1560.0 752.0 248.0 52.359 889.61 575.44 1464.8 0.0 1000.0 2182.6 2.1826 0.60000 3.0000
1680.0 748.0 252.0 52.159 888.44 584.72 1475.9 0.0 1000.0 2350.6 2.3506 0.60000 3.0000
1800.0 748.0 252.0 51.959 886.87 584.72 1472.7 0.0 1000.0 2518.6 2.5186 0.60000 3.0000
1920.0 745.0 255.0 51.760 886.90 591.68 1477.5 0.0 1000.0 2686.6 2.6866 0.60000 3.0000
2040.0 743.0 257.0 51.561 887.25 596.32 1482.0 0.0 1000.0 2854.6 2.8546 0.60000 3.0000
2160.0 738.0 262.0 51.362 883.00 607.92 1492.4 0.0 1000.0 3022.6 3.0226 0.80000 4.0000
2280.0 737.0 263.0 51.164 882.05 607.92 1490.2 0.0 1000.0 3190.6 3.1906 0.80000 4.0000
2400.0 733.0 267.0 50.966 880.99 619.52 1503.9 0.0 1000.0 3358.6 3.3586 0.80000 4.0000
2520.0 728.0 272.0 50.768 880.82 631.13 1509.9 0.0 1000.0 3526.6 3.5266 0.80000 4.0000
2640.0 726.0 274.0 50.571 876.26 635.77 1512.6 0.0 1000.0 3694.6 3.6946 0.80000 4.0000
2760.0 721.0 279.0 50.374 877.68 647.37 1523.8 0.0 1000.0 3862.6 3.8626 0.80000 4.0000
2880.0 718.0 282.0 50.178 878.17 654.33 1530.3 0.0 1000.0 4030.6 4.0306 0.80000 4.0000
3000.0 716.0 284.0 49.982 872.66 658.97 1531.7 0.0 1000.0 4198.6 4.1986 0.80000 4.0000
3120.0 713.0 287.0 49.786 870.98 665.93 1539.9 0.0 1000.0 4366.6 4.3666 0.80000 4.0000
3240.0 711.0 289.0 49.590 872.95 670.57 1540.5 0.0 1000.0 4534.6 4.5346 0.80000 4.0000
3360.0 709.0 291.0 49.395 871.38 675.21 1545.5 0.0 1000.0 4702.6 4.7026 0.80000 4.0000
3480.0 709.0 291.0 49.199 869.94 675.21 1547.7 0.0 1000.0 4870.6 4.8706 0.80000 4.0000
3600.0 707.0 293.0 49.004 867.82 679.85 1548.1 0.0 1000.0 5038.6 5.0386 0.80000 4.0000
3720.0 706.0 294.0 48.809 867.75 682.17 1551.6 0.0 1000.0 5206.6 5.2066 0.80000 4.0000
3840.0 704.0 296.0 48.614 866.93 686.81 1554.6 0.0 1000.0 5374.6 5.3746 0.80000 4.0000
3960.0 704.0 296.0 48.419 869.51 686.81 1555.1 0.0 1000.0 5542.6 5.5426 0.80000 4.0000
4080.0 703.0 297.0 48.224 867.65 689.13 1555.8 0.0 1000.0 5710.6 5.7106 0.80000 4.0000
4200.0 699.0 301.0 48.030 866.25 698.41 1565.6 0.0 1000.0 5878.6 5.8786 0.80000 4.0000
4320.0 696.0 304.0 47.835 863.64 705.38 1569.6 0.0 1000.0 6046.6 6.0466 0.80000 4.0000
4440.0 695.0 305.0 47.641 864.54 707.70 1572.0 0.0 1000.0 6214.6 6.2146 0.80000 4.0000
4560.0 693.0 307.0 47.447 863.45 712.34 1575.4 0.0 1000.0 6382.6 6.3826 0.80000 4.0000
4680.0 690.0 310.0 47.254 860.61 719.30 1582.4 0.0 1000.0 6550.6 6.5506 0.80000 4.0000
4800.0 687.0 313.0 47.061 860.56 726.26 1586.8 0.0 1000.0 6718.6 6.7186 0.80000 4.0000
4920.0 684.0 316.0 46.868 857.16 733.22 1590.7 0.0 1000.0 6886.6 6.8866 0.80000 4.0000
5040.0 682.0 318.0 46.675 858.36 737.86 1595.4 0.0 1000.0 7054.6 7.0546 0.80000 4.0000
5160.0 681.0 319.0 46.483 858.22 740.18 1595.5 0.0 1000.0 7222.6 7.2226 0.80000 4.0000
5280.0 680.0 320.0 46.290 856.50 742.50 1597.5 0.0 1000.0 7390.6 7.3906 0.80000 4.0000
5400.0 675.0 325.0 46.098 854.85 754.10 1609.3 0.0 1000.0 7558.6 7.5586 0.80000 4.0000
5520.0 672.0 328.0 45.906 852.28 761.06 1612.4 0.0 1000.0 7726.6 7.7266 0.80000 4.0000
5640.0 670.0 330.0 45.715 852.65 765.70 1618.2 0.0 1000.0 7894.6 7.8946 0.80000 4.0000
5760.0 669.0 331.0 45.524 852.18 768.02 1621.7 0.0 1000.0 8062.6 8.0626 0.80000 4.0000
5880.0 669.0 331.0 45.332 854.70 768.02 1623.3 0.0 1000.0 8230.6 8.2306 0.80000 4.0000
6000.0 669.0 331.0 45.141 848.99 768.02 1617.6 0.0 1000.0 8398.6 8.3986 0.80000 4.0000
6120.0 668.0 332.0 44.950 850.62 770.34 1621.6 0.0 1000.0 8566.6 8.5666 0.80000 4.0000
6240.0 664.0 336.0 44.759 848.83 779.63 1628.2 0.0 1000.0 8734.6 8.7346 0.80000 4.0000
6360.0 660.0 340.0 44.569 846.58 788.91 1637.1 0.0 1000.0 8902.6 8.9026 0.80000 4.0000
6480.0 657.0 343.0 44.378 847.40 795.87 1641.6 0.0 1000.0 9070.6 9.0706 0.80000 4.0000
6600.0 652.0 348.0 44.189 844.73 805.15 1650.2 0.0 1000.0 9238.6 9.2386 1.0000 5.0000
6720.0 649.0 351.0 43.999 842.49 814.43 1657.1 0.0 1000.0 9406.6 9.4066 1.0000 5.0000
6840.0 648.0 352.0 43.810 841.94 814.43 1656.0 0.0 1000.0 9574.6 9.5746 1.0000 5.0000
6960.0 644.0 356.0 43.622 841.13 826.03 1666.3 0.0 1000.0 9742.6 9.7426 1.0000 5.0000
7080.0 643.0 357.0 43.433 840.73 828.35 1667.8 0.0 1000.0 9910.6 9.9106 1.0000 5.0000
7200.0 642.0 358.0 43.245 839.02 830.67 1669.2 0.0 1000.0 10079 10.079 1.0000 5.0000
7320.0 640.0 360.0 43.056 839.23 835.31 1672.7 0.0 1000.0 10247 10.247 1.0000 5.0000
7440.0 639.0 361.0 42.868 837.56 837.63 1676.6 0.0 1000.0 10415 10.415 1.0000 5.0000
7560.0 636.0 364.0 42.680 837.41 844.59 1681.4 0.0 1000.0 10583 10.583 1.0000 5.0000
7680.0 633.0 367.0 42.493 835.27 851.55 1688.3 0.0 1000.0 10751 10.751 1.0000 5.0000
7800.0 631.0 369.0 42.305 832.81 856.20 1689.4 0.0 1000.0 10919 10.919 1.0000 5.0000
7920.0 628.0 372.0 42.118 831.96 863.16 1694.5 0.0 1000.0 11087 11.087 1.0000 5.0000
8040.0 627.0 373.0 41.931 832.40 865.48 1695.9 0.0 1000.0 11255 11.255 1.0000 5.0000
8160.0 622.0 378.0 41.745 829.29 877.08 1707.0 0.0 1000.0 11423 11.423 1.0000 5.0000
8280.0 618.0 382.0 41.558 826.64 886.36 1713.2 0.0 1000.0 11591 11.591 1.0000 5.0000
8400.0 616.0 384.0 41.373 826.41 891.00 1717.5 0.0 1000.0 11759 11.759 1.0000 5.0000
8520.0 615.0 385.0 41.187 825.86 893.32 1718.3 0.0 1000.0 11927 11.927 1.0000 5.0000
8640.0 610.0 390.0 41.002 826.42 904.92 1728.9 0.0 1000.0 12095 12.095 1.0000 5.0000
8760.0 608.0 392.0 40.817 824.01 909.56 1735.4 0.0 1000.0 12263 12.263 1.0000 5.0000
8880.0 604.0 396.0 40.632 823.06 918.84 1741.0 0.0 1000.0 12431 12.431 1.0000 5.0000
9000.0 602.0 398.0 40.449 819.74 921.16 1742.3 1.0 999.0 12599 12.599 1.0000 5.0000
9120.0 597.0 403.0 40.268 817.83 932.77 1752.2 1.0 999.0 12766 12.766 1.0000 5.0000
9240.0 595.0 405.0 40.088 818.21 937.41 1752.4 1.0 999.0 12934 12.934 1.0000 5.0000
9360.0 592.0 408.0 39.908 815.31 944.37 1760.4 1.0 999.0 13102 13.102 1.0000 5.0000
9480.0 590.0 410.0 39.729 813.34 949.01 1763.2 1.0 999.0 13270 13.270 1.0000 5.0000
9600.0 586.0 414.0 39.549 812.56 958.29 1769.7 1.0 999.0 13438 13.438 1.0000 5.0000
9720.0 585.0 415.0 39.372 813.89 958.29 1772.6 2.0 998.0 13605 13.605 1.0000 5.0000
9840.0 584.0 416.0 39.196 811.86 960.61 1771.4 2.0 998.0 13773 13.773 1.0000 5.0000
9960.0 582.0 418.0 39.021 809.12 962.93 1772.9 2.0 998.0 13941 13.941 1.0000 5.0000
10080 576.0 424.0 38.846 806.17 979.17 1786.1 2.0 998.0 14108 14.108 1.0000 5.0000
10200 575.0 425.0 38.671 806.70 981.49 1789.7 2.0 998.0 14276 14.276 1.0000 5.0000
10320 571.0 429.0 38.497 803.69 990.77 1796.4 2.0 998.0 14444 14.444 1.0000 5.0000
10440 567.0 433.0 38.323 802.19 1000.1 1803.5 2.0 998.0 14611 14.611 1.2000 6.0000
10560 566.0 434.0 38.149 803.21 1002.4 1807.3 2.0 998.0 14779 14.779 1.2000 6.0000
10680 561.0 439.0 37.976 799.39 1014.0 1815.6 2.0 998.0 14947 14.947 1.2000 6.0000
10800 558.0 442.0 37.803 799.98 1020.9 1821.1 2.0 998.0 15114 15.114 1.2000 6.0000
10920 553.0 447.0 37.631 795.75 1032.5 1829.6 2.0 998.0 15282 15.282 1.2000 6.0000
11040 549.0 451.0 37.459 794.53 1037.2 1829.7 2.0 998.0 15450 15.450 1.2000 6.0000
11160 545.0 455.0 37.287 789.08 1037.2 1827.0 2.0 998.0 15617 15.617 1.2000 6.0000
11280 544.0 456.0 37.117 788.69 1034.9 1824.3 2.0 998.0 15783 15.783 1.2000 6.0000
11400 540.0 460.0 36.947 786.41 1044.1 1829.6 2.0 998.0 15949 15.949 1.2000 6.0000
